SMILES,Rg
*C1=CC2=CC=CC=CC2=C1*,15.84965404
*CC(*)c1ccccc1COCCC,12.52488555
c1c(C(*)C*)c(ccc1)COCCC,12.52488555
CCCOCc1ccccc1C(C*)*,12.52488555
C(CC)OCc1ccccc1C(C*)*,12.52488555
C(*)C(c1c(COCCC)cccc1)*,12.52488555
c1cc(C(*)C*)c(cc1)COCCC,12.52488555
*C(C*)c1ccccc1COCCC,12.52488555
C(C)COCc1ccccc1C(*)C*,12.52488555
c1(c(cccc1)C(*)C*)COCCC,12.52488555
C(COCc1c(C(*)C*)cccc1)C,12.52488555
c1ccc(c(c1)COCCC)C(C*)*,12.52488555
*CC(*)C1=CC=CC=C1COCCC,12.52488555
*CC(*)C(=O)OCCC#N,14.52014103
C(C(*)C(OCCC#N)=O)*,14.52014103
O=C(OCCC#N)C(*)C*,14.52014103
O=C(OCCC#N)C(C*)*,14.52014103
N#CCCOC(C(*)C*)=O,14.52014103
*C(C*)C(=O)OCCC#N,14.52014103
N#CCCOC(C(C*)*)=O,14.52014103
C(*)C(C(=O)OCCC#N)*,14.52014103
N#CCCOC(=O)C(C*)*,14.52014103
C(C(C(OCCC#N)=O)*)*,14.52014103
*CCC(C(=O)OCC)C(*)C(=O)OCC,17.46362519
O=C(OCC)C(*)C(C(=O)OCC)CC*,17.46362519
O=C(C(C(C(OCC)=O)CC*)*)OCC,17.46362519
C(C(CC*)C(OCC)=O)(*)C(OCC)=O,17.46362519
C(C*)C(C(OCC)=O)C(*)C(=O)OCC,17.46362519
C(C(OCC)=O)(CC*)C(C(=O)OCC)*,17.46362519
C(C(C(=O)OCC)*)(C(OCC)=O)CC*,17.46362519
C(OC(=O)C(C(*)C(OCC)=O)CC*)C,17.46362519
CCOC(=O)C(C(C(OCC)=O)*)CC*,17.46362519
C(C(C(*)C(OCC)=O)C(OCC)=O)C*,17.46362519
CCOC(=O)C(C(*)C(OCC)=O)CC*,17.46362519
*CC(*)(Cl)C(=O)OCCC,12.27540357
C(Cl)(C*)(C(OCCC)=O)*,12.27540357
*CC(Cl)(*)C(=O)OCCC,12.27540357
C(COC(C(C*)(*)Cl)=O)C,12.27540357
O=C(C(*)(Cl)C*)OCCC,12.27540357
C(C(Cl)(*)C*)(OCCC)=O,12.27540357
C(OCCC)(=O)C(*)(Cl)C*,12.27540357
C(=O)(C(Cl)(C*)*)OCCC,12.27540357
O=C(OCCC)C(C*)(Cl)*,12.27540357
O=C(C(*)(C*)Cl)OCCC,12.27540357
C(Cl)(C*)(*)C(OCCC)=O,12.27540357
*CC(*)(C)C(=O)OCc1cccc([N+](=O)[O-])c1,11.3618897
C(C(*)(C)C*)(=O)OCc1cccc(c1)[N+](=O)[O-],11.3618897
c1(cccc([N+]([O-])=O)c1)COC(C(C*)(*)C)=O,11.3618897
C(*)C(C)(*)C(OCc1cc(ccc1)[N+]([O-])=O)=O,11.3618897
c1(cccc(COC(C(*)(C*)C)=O)c1)[N+]([O-])=O,11.3618897
*C(C*)(C(=O)OCc1cc(ccc1)[N+]([O-])=O)C,11.3618897
C(OC(=O)C(C*)(C)*)c1cc(ccc1)[N+](=O)[O-],11.3618897
c1(cc(ccc1)COC(=O)C(C*)(C)*)[N+]([O-])=O,11.3618897
*C(C(=O)OCc1cccc([N+](=O)[O-])c1)(C*)C,11.3618897
CC(C(=O)OCc1cccc(c1)[N+]([O-])=O)(C*)*,11.3618897
C(C(C)(C(=O)OCc1cc([N+]([O-])=O)ccc1)*)*,11.3618897
*CC(*)(C)C(=O)OCC1=CC=CC([N+](=O)[O-])=C1,11.3618897
*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,18.71887364
C(*)CCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,18.71887364
C(CCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(O*)=O)*,18.71887364
C(C*)CCCCCCCCCCCCCCCCCCOC(CCCCSCCCCC(O*)=O)=O,18.71887364
O=C(CCCCSCCCCC(=O)O*)OCCCCCCCCCCCCCCCCCCCC*,18.71887364
C(CCCCCC*)CCCCCCCCCCCCCOC(=O)CCCCSCCCCC(O*)=O,18.71887364
C(CCCCCCC*)CCCCCCCCCCCCOC(CCCCSCCCCC(=O)O*)=O,18.71887364
C(CCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*)CCCCCC*,18.71887364
C(CCCCSCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC*)(=O)O*,18.71887364
C(CCCCCCCCCCCCCCCCCCC*)OC(=O)CCCCSCCCCC(O*)=O,18.71887364
C(CC(OCCCCCCCCCCCCCCCCCCCC*)=O)CCSCCCCC(O*)=O,18.71887364
*CC(*)C(=O)C1CCCCC1,11.28939719
C(C(=O)C1CCCCC1)(*)C*,11.28939719
C1CCCCC1C(=O)C(*)C*,11.28939719
C1CCCCC1C(C(*)C*)=O,11.28939719
C1CCC(CC1)C(C(*)C*)=O,11.28939719
*C(C(=O)C1CCCCC1)C*,11.28939719
O=C(C1CCCCC1)C(*)C*,11.28939719
C1CC(CCC1)C(C(*)C*)=O,11.28939719
C1CCC(C(=O)C(*)C*)CC1,11.28939719
C1CCC(C(C(*)C*)=O)CC1,11.28939719
C(C*)(C(C1CCCCC1)=O)*,11.28939719
*c1cc(CCCCCCCCCCCCCC)c(*)s1,16.14848283
C(CCCCCCCc1cc(*)sc1*)CCCCCC,16.14848283
C(Cc1c(sc(c1)*)*)CCCCCCCCCCCC,16.14848283
CCCCCCCCCCCCCCc1c(sc(c1)*)*,16.14848283
C(CCC)CCCCCCCCCCc1cc(*)sc1*,16.14848283
c1(c(cc(*)s1)CCCCCCCCCCCCCC)*,16.14848283
C(CCCCCCCCCCCCC)c1c(sc(*)c1)*,16.14848283
C(CCCCCCCCCCc1cc(sc1*)*)CCC,16.14848283
C(CCCCCCc1cc(*)sc1*)CCCCCCC,16.14848283
c1(CCCCCCCCCCCCCC)cc(*)sc1*,16.14848283
C(CCCCCC)CCCCCCCc1c(sc(*)c1)*,16.14848283
*C1=CC(CCCCCCCCCCCCCC)=C(*)S1,16.14848283
*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(CCCCCCCCCC)c(*)cc3CCCCCCCCCC)ccc1-2,18.38442171
C(CCCCC1(c2cc(ccc2-c2ccc(cc21)-c1c(cc(*)c(c1)CCCCCCCCCC)CCCCCCCCCC)*)CCCCCC)C,18.38442171
c12c(cc(*)cc1)C(CCCCCC)(CCCCCC)c1c-2ccc(c1)-c1cc(c(cc1CCCCCCCCCC)*)CCCCCCCCCC,18.38442171
C(CCCCc1c(-c2cc3c(cc2)-c2ccc(*)cc2C3(CCCCCC)CCCCCC)cc(c(*)c1)CCCCCCCCCC)CCCCC,18.38442171
C(CC)CCCC1(CCCCCC)c2c(-c3ccc(cc13)-c1cc(CCCCCCCCCC)c(cc1CCCCCCCCCC)*)ccc(*)c2,18.38442171
c12c(ccc(-c3cc(c(cc3CCCCCCCCCC)*)CCCCCCCCCC)c2)-c2ccc(*)cc2C1(CCCCCC)CCCCCC,18.38442171
C(CC1(c2c(ccc(*)c2)-c2c1cc(-c1c(cc(c(CCCCCCCCCC)c1)*)CCCCCCCCCC)cc2)CCCCCC)CCCC,18.38442171
c1(-c2ccc3c(c2)C(c2cc(*)ccc2-3)(CCCCCC)CCCCCC)cc(CCCCCCCCCC)c(cc1CCCCCCCCCC)*,18.38442171
C(CCc1cc(*)c(CCCCCCCCCC)cc1-c1ccc2c(c1)C(c1c-2ccc(c1)*)(CCCCCC)CCCCCC)CCCCCCC,18.38442171
C(CCC)CCC1(c2c(-c3c1cc(cc3)-c1c(CCCCCCCCCC)cc(c(c1)CCCCCCCCCC)*)ccc(*)c2)CCCCCC,18.38442171
CCCCCCCCCCc1cc(c(cc1-c1cc2c(cc1)-c1c(cc(*)cc1)C2(CCCCCC)CCCCCC)CCCCCCCCCC)*,18.38442171
*C1=CC=C2C3=CC=C(C4=CC(CCCCCCCCCC)=C(*)C=C4CCCCCCCCCC)C=C3C(CCCCCC)(CCCCCC)C2=C1,18.38442171
*CCCCCCCCCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCCCCNC(=O)C(=O)N*,21.31594048
C(CCCCNC(CCCCCCCCC(NCCCCCCCCCCCNC(=O)C(=O)N*)=O)=O)CCCCCC*,21.31594048
C(CCCCCCC(NCCCCCCCCCCC*)=O)CC(=O)NCCCCCCCCCCCNC(C(N*)=O)=O,21.31594048
C(CCCCCCCNC(C(N*)=O)=O)CCCNC(=O)CCCCCCCCC(NCCCCCCCCCCC*)=O,21.31594048
C(CCCCNC(=O)CCCCCCCCC(=O)NCCCCCCCCCCCNC(C(=O)N*)=O)CCCCCC*,21.31594048
C(CCNC(C(N*)=O)=O)CCCCCCCCNC(CCCCCCCCC(=O)NCCCCCCCCCCC*)=O,21.31594048
C(CCNC(CCCCCCCCC(=O)NCCCCCCCCCCC*)=O)CCCCCCCCNC(C(N*)=O)=O,21.31594048
C(CCCCCCCCCNC(=O)C(N*)=O)CNC(CCCCCCCCC(=O)NCCCCCCCCCCC*)=O,21.31594048
C(CCCCCC*)CCCCNC(CCCCCCCCC(NCCCCCCCCCCCNC(C(N*)=O)=O)=O)=O,21.31594048
C(CCCNC(CCCCCCCCC(=O)NCCCCCCCCCCC*)=O)CCCCCCCNC(=O)C(=O)N*,21.31594048
C(CCCCCCCCC*)CNC(=O)CCCCCCCCC(=O)NCCCCCCCCCCCNC(=O)C(=O)N*,21.31594048
*CC(*)c1ccc(Cl)cc1,17.89940277
C(*)C(c1ccc(Cl)cc1)*,17.89940277
c1(ccc(C(*)C*)cc1)Cl,17.89940277
c1(Cl)ccc(C(*)C*)cc1,17.89940277
Clc1ccc(cc1)C(*)C*,17.89940277
*C(C*)c1ccc(Cl)cc1,17.89940277
C(C*)(*)c1ccc(Cl)cc1,17.89940277
Clc1ccc(C(*)C*)cc1,17.89940277
c1c(Cl)ccc(C(*)C*)c1,17.89940277
Clc1ccc(cc1)C(C*)*,17.89940277
c1c(ccc(C(*)C*)c1)Cl,17.89940277
*CC(*)C1=CC=C(Cl)C=C1,17.89940277
*CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO*,19.44997486
C(NCCCCCOCCCCCNC(=O)CCCCCCCC*)(CCCCO*)=O,19.44997486
C(CNC(CCCCCCCC*)=O)CCCOCCCCCNC(=O)CCCCO*,19.44997486
C(CCC(=O)NCCCCCOCCCCCNC(=O)CCCCCCCC*)CO*,19.44997486
C(COCCCCCNC(CCCCO*)=O)CCCNC(=O)CCCCCCCC*,19.44997486
C(C(=O)NCCCCCOCCCCCNC(CCCCO*)=O)CCCCCCC*,19.44997486
C(CCOCCCCCNC(=O)CCCCO*)CCNC(CCCCCCCC*)=O,19.44997486
O(CCCCC(=O)NCCCCCOCCCCCNC(CCCCCCCC*)=O)*,19.44997486
N(C(=O)CCCCCCCC*)CCCCCOCCCCCNC(CCCCO*)=O,19.44997486
O=C(CCCCO*)NCCCCCOCCCCCNC(=O)CCCCCCCC*,19.44997486
C(CCO*)CC(NCCCCCOCCCCCNC(=O)CCCCCCCC*)=O,19.44997486
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCC,13.56836556
CCCCCCCCCCCCCCCCCCCCCCOC(C(*)C*)=O,13.56836556
C(CCCCC)CCCCCCCCCCCCCCCCOC(=O)C(C*)*,13.56836556
C(CCCCCCCCCCCCCOC(C(C*)*)=O)CCCCCCCC,13.56836556
C(CCCCCCCCCCCCCCCCCCCOC(C(C*)*)=O)CC,13.56836556
C(CCCOC(=O)C(*)C*)CCCCCCCCCCCCCCCCCC,13.56836556
C(CCCCCCCCCCCCC)CCCCCCCCOC(C(C*)*)=O,13.56836556
C(CCCCCCCCCCC)CCCCCCCCCCOC(C(*)C*)=O,13.56836556
C(CCCCCCC)CCCCCCCCCCCCCCOC(C(*)C*)=O,13.56836556
C(CCCCC)CCCCCCCCCCCCCCCCOC(C(C*)*)=O,13.56836556
O=C(OCCCCCCCCCCCCCCCCCCCCCC)C(C*)*,13.56836556
*/C=C/c1ccc(*)cc1,25.25187791
*c1ccc(/C=C/*)cc1,25.25187791
C(\*)=C/c1ccc(cc1)*,25.25187791
c1cc(ccc1*)/C=C/*,25.25187791
C(\c1ccc(*)cc1)=C/*,25.25187791
c1(/C=C/*)ccc(cc1)*,25.25187791
c1c(/C=C/*)ccc(*)c1,25.25187791
c1(ccc(cc1)*)/C=C/*,25.25187791
*/C=C/C1=CC=C(*)C=C1,25.25187791
*C=Cc1ccc(*)cc1,25.25187791
*Sc1c(C)cc(*)cc1C,18.9131789
S(*)c1c(cc(*)cc1C)C,18.9131789
c1(c(C)cc(*)cc1C)S*,18.9131789
c1c(c(c(C)cc1*)S*)C,18.9131789
c1(cc(*)cc(c1S*)C)C,18.9131789
*Sc1c(C)cc(cc1C)*,18.9131789
S(*)c1c(C)cc(*)cc1C,18.9131789
Cc1cc(cc(C)c1S*)*,18.9131789
*c1cc(C)c(c(C)c1)S*,18.9131789
*SC1=C(C)C=C(*)C=C1C,18.9131789
*CC(*)c1ccccc1COC(C)C,12.10539551
c1ccc(c(c1)C(*)C*)COC(C)C,12.10539551
c1(ccccc1C(C*)*)COC(C)C,12.10539551
c1cccc(C(C*)*)c1COC(C)C,12.10539551
C(C)(OCc1ccccc1C(*)C*)C,12.10539551
*CC(*)c1c(COC(C)C)cccc1,12.10539551
*C(C*)c1c(COC(C)C)cccc1,12.10539551
c1ccc(COC(C)C)c(C(*)C*)c1,12.10539551
CC(C)OCc1ccccc1C(C*)*,12.10539551
*CC(c1c(cccc1)COC(C)C)*,12.10539551
c1(COC(C)C)c(C(*)C*)cccc1,12.10539551
*CC(*)C1=CC=CC=C1COC(C)C,12.10539551
*/C=C/C(C)C(*)C,16.53077558
C(C)(C(C)*)/C=C/*,16.53077558
CC(C(*)C)/C=C/*,16.53077558
*C(C(C)/C=C/*)C,16.53077558
CC(*)C(/C=C/*)C,16.53077558
C(*)(C(/C=C/*)C)C,16.53077558
C(\C(C)C(C)*)=C/*,16.53077558
CC(/C=C/*)C(*)C,16.53077558
C(=C/C(C)C(*)C)\*,16.53077558
C(C)(C(*)C)/C=C/*,16.53077558
*C=CC(C)C(*)C,16.53077558
*c1ccc2c(c1)SC1=Nc3cc(-c4ccc5c(c4)N=C4Sc6cc(*)ccc6N=C4N5)ccc3NC1=N2,27.5268485
C12C(Nc3c(N=2)cc(-c2ccc4NC5=Nc6ccc(cc6SC5=Nc4c2)*)cc3)=Nc2ccc(cc2S1)*,27.5268485
S1C2=Nc3cc(ccc3NC2=Nc2ccc(*)cc12)-c1cc2N=C3C(=Nc4c(S3)cc(*)cc4)Nc2cc1,27.5268485
N1=C2C(Sc3cc(*)ccc31)=Nc1c(N2)ccc(-c2cc3N=C4Sc5c(N=C4Nc3cc2)ccc(c5)*)c1,27.5268485
c1c(cc2SC3C(=Nc2c1)Nc1c(cc(cc1)-c1cc2c(NC4C(Sc5c(N=4)ccc(c5)*)=N2)cc1)N=3)*,27.5268485
N1c2ccc(-c3cc4N=C5C(Nc4cc3)=Nc3ccc(cc3S5)*)cc2N=C2C1=Nc1ccc(*)cc1S2,27.5268485
S1c2cc(*)ccc2N=C2Nc3ccc(-c4ccc5c(c4)N=C4C(N5)=Nc5ccc(*)cc5S4)cc3N=C21,27.5268485
c1(*)cc2c(N=C3C(=Nc4cc(ccc4N3)-c3ccc4NC5C(=Nc4c3)Sc3c(N=5)ccc(*)c3)S2)cc1,27.5268485
N1=C2Sc3c(ccc(*)c3)N=C2Nc2c1cc(-c1cc3c(cc1)NC1=Nc4c(SC1=N3)cc(*)cc4)cc2,27.5268485
c1(-c2ccc3c(N=C4C(=Nc5ccc(*)cc5S4)N3)c2)cc2N=C3C(=Nc4ccc(*)cc4S3)Nc2cc1,27.5268485
c1(-c2ccc3c(c2)N=C2C(N3)=Nc3c(S2)cc(cc3)*)ccc2c(N=C3C(=Nc4c(S3)cc(cc4)*)N2)c1,27.5268485
*C1=CC=C2N=C3NC4=CC=C(C5=CC=C6NC7=NC8=CC=C(*)C=C8SC7=NC6=C5)C=C4N=C3SC2=C1,27.5268485
*CC(*)c1ccc(C(=O)OC)cc1,13.1037956
c1cc(C(*)C*)ccc1C(OC)=O,13.1037956
c1c(C(C*)*)ccc(c1)C(OC)=O,13.1037956
O=C(OC)c1ccc(C(C*)*)cc1,13.1037956
c1c(ccc(C(C*)*)c1)C(OC)=O,13.1037956
C(*)C(*)c1ccc(cc1)C(=O)OC,13.1037956
O(C(=O)c1ccc(cc1)C(*)C*)C,13.1037956
c1c(C(OC)=O)ccc(c1)C(C*)*,13.1037956
C(C(c1ccc(cc1)C(=O)OC)*)*,13.1037956
c1cc(C(C*)*)ccc1C(OC)=O,13.1037956
COC(c1ccc(cc1)C(C*)*)=O,13.1037956
*CC(*)C1=CC=C(C(=O)OC)C=C1,13.1037956
*CC(*)(C)C(=O)Oc1ccc(C)cc1C,12.26970455
c1c(c(cc(c1)C)C)OC(C(*)(C*)C)=O,12.26970455
c1c(C)cc(C)c(OC(=O)C(*)(C)C*)c1,12.26970455
c1c(cc(C)c(OC(C(*)(C*)C)=O)c1)C,12.26970455
C(C(C)(C(Oc1ccc(C)cc1C)=O)*)*,12.26970455
c1c(cc(C)c(c1)OC(C(*)(C)C*)=O)C,12.26970455
*C(C*)(C(=O)Oc1ccc(C)cc1C)C,12.26970455
O=C(C(C*)(*)C)Oc1ccc(C)cc1C,12.26970455
Cc1cc(c(OC(C(C*)(*)C)=O)cc1)C,12.26970455
O=C(Oc1c(cc(cc1)C)C)C(C*)(*)C,12.26970455
*CC(C)(*)C(Oc1c(C)cc(C)cc1)=O,12.26970455
*CC(*)(C)C(=O)OC1=CC=C(C)C=C1C,12.26970455
*CC(*)CCCC,12.02548488
C(CC(*)C*)CC,12.02548488
*C(CCCC)C*,12.02548488
CCCCC(C*)*,12.02548488
C(CCC(C*)*)C,12.02548488
*CC(CCCC)*,12.02548488
*CC(*)c1ccc(O)cc1,13.91356146
c1cc(ccc1O)C(C*)*,13.91356146
C(C*)(*)c1ccc(O)cc1,13.91356146
c1(O)ccc(cc1)C(*)C*,13.91356146
C(C(*)c1ccc(O)cc1)*,13.91356146
C(C(c1ccc(cc1)O)*)*,13.91356146
*CC(c1ccc(O)cc1)*,13.91356146
c1(ccc(cc1)C(C*)*)O,13.91356146
c1(C(*)C*)ccc(O)cc1,13.91356146
c1cc(C(C*)*)ccc1O,13.91356146
*CC(*)C1=CC=C(O)C=C1,13.91356146
*CC(*)(C)C(C)=O,15.25957674
O=C(C)C(C*)(C)*,15.25957674
O=C(C(C)(*)C*)C,15.25957674
CC(C(C)=O)(C*)*,15.25957674
C(C)(C(C*)(C)*)=O,15.25957674
C(C*)(*)(C)C(=O)C,15.25957674
*CC(C)(*)C(C)=O,15.25957674
*C(C*)(C)C(C)=O,15.25957674
CC(*)(C(=O)C)C*,15.25957674
C(C*)(*)(C(=O)C)C,15.25957674
C(C(*)(C)C(C)=O)*,15.25957674
*CC(*)(C)C(=O)OC(C)(C)C,12.18535631
CC(*)(C*)C(OC(C)(C)C)=O,12.18535631
CC(C*)(C(OC(C)(C)C)=O)*,12.18535631
*C(C*)(C)C(=O)OC(C)(C)C,12.18535631
C(OC(C)(C)C)(=O)C(*)(C*)C,12.18535631
O(C(=O)C(C)(*)C*)C(C)(C)C,12.18535631
*C(C(=O)OC(C)(C)C)(C*)C,12.18535631
*CC(C(OC(C)(C)C)=O)(*)C,12.18535631
CC(OC(=O)C(C)(C*)*)(C)C,12.18535631
*C(C*)(C)C(OC(C)(C)C)=O,12.18535631
*CC(*)(C)C(=O)OCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,12.60793073
COc1ccc(cc1)-c1ccc(OCCCCCCOC(=O)C(C*)(C)*)cc1,12.60793073
*C(C*)(C(=O)OCCCCCCOc1ccc(-c2ccc(cc2)OC)cc1)C,12.60793073
C(CCCCOc1ccc(-c2ccc(cc2)OC)cc1)COC(=O)C(C*)(C)*,12.60793073
c1c(OCCCCCCOC(C(C)(C*)*)=O)ccc(c1)-c1ccc(cc1)OC,12.60793073
c1cc(ccc1OCCCCCCOC(C(C)(*)C*)=O)-c1ccc(cc1)OC,12.60793073
c1(ccc(cc1)OCCCCCCOC(=O)C(*)(C*)C)-c1ccc(cc1)OC,12.60793073
c1cc(ccc1-c1ccc(cc1)OC)OCCCCCCOC(=O)C(C*)(C)*,12.60793073
c1c(ccc(-c2ccc(OC)cc2)c1)OCCCCCCOC(C(C*)(*)C)=O,12.60793073
C(CCOc1ccc(-c2ccc(cc2)OC)cc1)CCCOC(C(*)(C)C*)=O,12.60793073
C(CCOC(C(*)(C*)C)=O)CCCOc1ccc(cc1)-c1ccc(cc1)OC,12.60793073
*CC(*)(C)C(=O)OCCCCCCOC1=CC=C(C2=CC=C(OC)C=C2)C=C1,12.60793073
*CCOC(=O)CCCCSCCCCC(=O)O*,19.93042453
C(SCCCCC(OCC*)=O)CCCC(=O)O*,19.93042453
O(C(=O)CCCCSCCCCC(O*)=O)CC*,19.93042453
C(CCC(O*)=O)CSCCCCC(OCC*)=O,19.93042453
O(C(CCCCSCCCCC(OCC*)=O)=O)*,19.93042453
S(CCCCC(=O)O*)CCCCC(OCC*)=O,19.93042453
C(CSCCCCC(=O)O*)CCC(OCC*)=O,19.93042453
O=C(OCC*)CCCCSCCCCC(=O)O*,19.93042453
C(CCCSCCCCC(O*)=O)C(OCC*)=O,19.93042453
C(CCCSCCCCC(=O)OCC*)C(=O)O*,19.93042453
*CC(*)C(=O)Oc1ccc(Cl)cc1,14.07962276
C(C(C*)*)(=O)Oc1ccc(cc1)Cl,14.07962276
O=C(C(C*)*)Oc1ccc(cc1)Cl,14.07962276
C(C(*)C(Oc1ccc(cc1)Cl)=O)*,14.07962276
O(C(=O)C(C*)*)c1ccc(Cl)cc1,14.07962276
c1(OC(C(*)C*)=O)ccc(cc1)Cl,14.07962276
C(Oc1ccc(cc1)Cl)(C(*)C*)=O,14.07962276
*C(C*)C(Oc1ccc(Cl)cc1)=O,14.07962276
c1cc(Cl)ccc1OC(C(*)C*)=O,14.07962276
c1c(Cl)ccc(OC(=O)C(*)C*)c1,14.07962276
*CC(*)C(=O)OC1=CC=C(Cl)C=C1,14.07962276
*CC(*)C(=O)c1ccc(C(C)(C)C)cc1,10.58961551
c1(C(C)(C)C)ccc(C(C(*)C*)=O)cc1,10.58961551
c1c(ccc(c1)C(C)(C)C)C(=O)C(C*)*,10.58961551
c1c(C(C)(C)C)ccc(c1)C(=O)C(*)C*,10.58961551
c1(C(C)(C)C)ccc(cc1)C(=O)C(*)C*,10.58961551
C(c1ccc(C(=O)C(C*)*)cc1)(C)(C)C,10.58961551
C(C)(C)(C)c1ccc(C(C(*)C*)=O)cc1,10.58961551
c1cc(C(C)(C)C)ccc1C(=O)C(C*)*,10.58961551
C(c1ccc(C(C)(C)C)cc1)(=O)C(*)C*,10.58961551
*CC(C(c1ccc(C(C)(C)C)cc1)=O)*,10.58961551
*CC(*)C(=O)C1=CC=C(C(C)(C)C)C=C1,10.58961551
*CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO*,21.61972619
C(CNC(=O)CCCCCCO*)CCCCNC(CCCCCC*)=O,21.61972619
C(CNC(CCCCCCO*)=O)CCCCNC(=O)CCCCCC*,21.61972619
C(=O)(NCCCCCCNC(=O)CCCCCCO*)CCCCCC*,21.61972619
C(CCCNC(CCCCCC*)=O)CCNC(=O)CCCCCCO*,21.61972619
N(CCCCCCNC(CCCCCCO*)=O)C(=O)CCCCCC*,21.61972619
O=C(NCCCCCCNC(CCCCCC*)=O)CCCCCCO*,21.61972619
C(CCCCCCO*)(NCCCCCCNC(CCCCCC*)=O)=O,21.61972619
C(NC(CCCCCC*)=O)CCCCCNC(CCCCCCO*)=O,21.61972619
C(O*)CCCCCC(NCCCCCCNC(=O)CCCCCC*)=O,21.61972619
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc21,16.97613627
c12cc(OC(c3ccc(cc3)C(*)=O)=O)ccc1C(C)(C)CC21c2cc(ccc2C(C)(C1)C)O*,16.97613627
C1(c2c(C3(C1)c1cc(ccc1C(C)(C3)C)OC(c1ccc(cc1)C(=O)*)=O)cc(O*)cc2)(C)C,16.97613627
c1c2c(C(C)(C)CC32CC(C)(c2ccc(O*)cc32)C)ccc1OC(=O)c1ccc(C(*)=O)cc1,16.97613627
O(c1ccc2C(C)(CC3(CC(c4ccc(cc43)OC(=O)c3ccc(cc3)C(*)=O)(C)C)c2c1)C)*,16.97613627
c1cc(ccc1C(Oc1ccc2C(C)(CC3(c4cc(O*)ccc4C(C3)(C)C)c2c1)C)=O)C(=O)*,16.97613627
c1c(ccc(c1)C(*)=O)C(=O)Oc1ccc2C(C)(C)CC3(CC(C)(c4c3cc(O*)cc4)C)c2c1,16.97613627
C(*)(c1ccc(cc1)C(Oc1cc2c(C(C)(CC32CC(C)(c2ccc(cc23)O*)C)C)cc1)=O)=O,16.97613627
C1(C)(C)c2ccc(cc2C2(CC(C)(C)c3ccc(OC(=O)c4ccc(C(=O)*)cc4)cc32)C1)O*,16.97613627
CC1(CC2(c3cc(ccc13)O*)CC(C)(c1ccc(cc12)OC(c1ccc(C(*)=O)cc1)=O)C)C,16.97613627
O=C(*)c1ccc(cc1)C(Oc1ccc2c(c1)C1(c3c(ccc(O*)c3)C(C)(C)C1)CC2(C)C)=O,16.97613627
*OC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=CC=C(OC(=O)C3=CC=C(C(*)=O)C=C3)C=C21,16.97613627
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,15.18496739
O(C(c1cccc(c1)C(*)=O)=O)c1ccc2C(C)(CC3(c2c1)c1cc(O*)ccc1C(C3)(C)C)C,15.18496739
c1c(cc2c(c1)C(C)(C)CC12c2c(C(C1)(C)C)ccc(c2)O*)OC(c1cc(ccc1)C(*)=O)=O,15.18496739
C1(CC2(CC(c3c2cc(O*)cc3)(C)C)c2c1ccc(OC(=O)c1cccc(C(*)=O)c1)c2)(C)C,15.18496739
O=C(c1cccc(C(Oc2cc3c(cc2)C(CC32c3cc(ccc3C(C2)(C)C)O*)(C)C)=O)c1)*,15.18496739
c1cc(cc2C3(CC(c12)(C)C)c1cc(OC(c2cc(C(*)=O)ccc2)=O)ccc1C(C)(C)C3)O*,15.18496739
c1c(ccc2C(C)(C)CC3(c12)CC(C)(C)c1ccc(OC(c2cccc(C(=O)*)c2)=O)cc13)O*,15.18496739
c1cc(C(Oc2cc3c(C(CC43CC(C)(c3ccc(O*)cc43)C)(C)C)cc2)=O)cc(C(*)=O)c1,15.18496739
C(c1cccc(C(Oc2cc3C4(CC(C)(c5c4cc(cc5)O*)C)CC(C)(c3cc2)C)=O)c1)(*)=O,15.18496739
c1c2C(CC3(c2cc(OC(=O)c2cc(C(=O)*)ccc2)c1)c1c(ccc(O*)c1)C(C)(C)C3)(C)C,15.18496739
O=C(c1cccc(c1)C(Oc1ccc2c(C3(CC2(C)C)c2cc(O*)ccc2C(C3)(C)C)c1)=O)*,15.18496739
*OC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=CC=C(OC(=O)C3=CC=CC(C(*)=O)=C3)C=C21,15.18496739
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,18.99975515
*NC(=O)CCCCCCCCCCCCC(NCCCCCCCCCC*)=O,18.99975515
